(1468, 7.477584810599977e-68)
(69, 0.0007735540101454295)
(22, 0.10941898913151243)
(198, 9.677749120240556e-10)
(160, 5.303456375681178e-08)
(20, 0.13508517176729928)
(74, 0.00045677590745077476)
(19, 0.1500946352969992)
(21, 0.12157665459056936)
(22, 0.10941898913151243)
(33, 0.03433683820292516)
(198, 9.677749120240556e-10)
(319, 2.8126649528753327e-15)
(134, 8.20831010441805e-07)
(52, 0.004638397686588107)
(25, 0.07976644307687257)
(48, 0.007069650490151055)
(185, 3.807340659913045e-09)
(544, 1.4245661662790746e-25)
(40, 0.016423203268260675)
(18, 0.16677181699666577)
(18, 0.16677181699666577)
(18, 0.16677181699666577)
(18, 0.16677181699666577)
(18, 0.16677181699666577)
(18, 0.16677181699666577)
(19, 0.1500946352969992)
(29, 0.0523347633027361)
(30, 0.04710128697246249)
(134, 8.20831010441805e-07)
(28, 0.05814973700304011)
(31, 0.042391158275216244)
(23, 0.0984770902183612)
(21, 0.12157665459056936)
(21, 0.12157665459056936)
(20, 0.13508517176729928)
(69, 0.0007735540101454295)
(24, 0.08862938119652508)
(42, 0.013302794647291147)
(69, 0.0007735540101454295)
(51, 0.00515377520732012)
(106, 1.5684240429131574e-05)
(76, 0.0003699884850351276)
(82, 0.00019662705047555326)
(54, 0.003757102126136367)
(70, 0.0006961986091308866)
(19, 0.1500946352969992)
(30, 0.04710128697246249)
(91, 7.617734804586655e-05)
(76, 0.0003699884850351276)
(224, 6.252872956926567e-11)
(71, 0.0006265787482177979)
(23, 0.0984770902183612)
(157, 7.274974452237555e-08)
(67, 0.0009550049507968265)
(17, 0.1853020188851842)
(17, 0.1853020188851842)
(18, 0.16677181699666577)
(33, 0.03433683820292516)
(19, 0.1500946352969992)
(33, 0.03433683820292516)
(45, 0.009697737297875247)
(25, 0.07976644307687257)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(8, 0.47829690000000014)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(19, 0.1500946352969992)
(9, 0.43046721000000016)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(29, 0.0523347633027361)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(8, 0.47829690000000014)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(26, 0.07178979876918531)
(7, 0.5314410000000002)
(17, 0.1853020188851842)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(15, 0.22876792454961012)
(849, 1.5763331346167785e-39)
(88, 0.00010449567633177853)
(41, 0.014780882941434608)
(38, 0.020275559590445278)
(55, 0.00338139191352273)
(138, 5.385472259508683e-07)
(185, 3.807340659913045e-09)
(57, 0.0027389274499534117)
(123, 2.615689274578838e-06)
(61, 0.0017970102999144335)
(21, 0.12157665459056936)
(17, 0.1853020188851842)
(53, 0.0041745579179292966)
(69, 0.0007735540101454295)
(30, 0.04710128697246249)
(23, 0.0984770902183612)
(27, 0.06461081889226679)
(18, 0.16677181699666577)
(39, 0.01824800363140075)
(37, 0.0225283995449392)
(305, 1.2294839665188222e-14)
(253, 2.9451836354654825e-12)
(148, 1.87779806664731e-07)
(62, 0.0016173092699229901)
(324, 1.6608505280233554e-15)
(27, 0.06461081889226679)
(20, 0.13508517176729928)
(28, 0.05814973700304011)
(19, 0.1500946352969992)
(19, 0.1500946352969992)
(19, 0.1500946352969992)
(19, 0.1500946352969992)
(22, 0.10941898913151243)
(30, 0.04710128697246249)
(42, 0.013302794647291147)
(40, 0.016423203268260675)
(87, 0.00011610630703530947)
(124, 2.354120347120954e-06)
(42, 0.013302794647291147)
(136, 6.64873118457862e-07)
(52, 0.004638397686588107)
(32, 0.03815204244769462)
(19, 0.1500946352969992)
(19, 0.1500946352969992)
(17, 0.1853020188851842)
(27, 0.06461081889226679)
(30, 0.04710128697246249)
(47, 0.00785516721127895)
(24, 0.08862938119652508)
(29, 0.0523347633027361)
(15, 0.22876792454961012)
(15, 0.22876792454961012)
(28, 0.05814973700304011)
(27, 0.06461081889226679)
(23, 0.0984770902183612)
(24, 0.08862938119652508)
(44, 0.01077526366430583)
(134, 8.20831010441805e-07)
(77, 0.00033298963653161486)
(43, 0.011972515182562033)
(94, 5.5533286725436733e-05)
(50, 0.005726416897022355)
(53, 0.0041745579179292966)
(18, 0.16677181699666577)
(18, 0.16677181699666577)
(16, 0.2058911320946491)
(19, 0.1500946352969992)
(16, 0.2058911320946491)
(15, 0.22876792454961012)
(16, 0.2058911320946491)
(15, 0.22876792454961012)
(16, 0.2058911320946491)
(26, 0.07178979876918531)
(38, 0.020275559590445278)
(23, 0.0984770902183612)
(32, 0.03815204244769462)
(31, 0.042391158275216244)
(26, 0.07178979876918531)
(27, 0.06461081889226679)
(30, 0.04710128697246249)
(24, 0.08862938119652508)
(45, 0.009697737297875247)
(30, 0.04710128697246249)
(16, 0.2058911320946491)
(35, 0.02781283894436938)
(15, 0.22876792454961012)
(19, 0.1500946352969992)
(34, 0.030903154382632643)
(43, 0.011972515182562033)
(15, 0.22876792454961012)
(76, 0.0003699884850351276)
(22, 0.10941898913151243)
(17, 0.1853020188851842)
(27, 0.06461081889226679)
(48, 0.007069650490151055)
(93, 6.170365191715192e-05)
(16, 0.2058911320946491)
(183, 4.7004205677938825e-09)
(26, 0.07178979876918531)
(56, 0.0030432527221704573)
(118, 4.429692754456193e-06)
(586, 1.705564005434041e-27)
(122, 2.9063214161987086e-06)
(31, 0.042391158275216244)
(13, 0.28242953648100017)
(13, 0.28242953648100017)
(9, 0.43046721000000016)
(27, 0.06461081889226679)
(20, 0.13508517176729928)
(27, 0.06461081889226679)
(11, 0.34867844010000015)
(11, 0.34867844010000015)
(9, 0.43046721000000016)
(106, 1.5684240429131574e-05)
(20, 0.13508517176729928)
(37, 0.0225283995449392)
(11, 0.34867844010000015)
(9, 0.43046721000000016)
(28, 0.05814973700304011)
(13, 0.28242953648100017)
(9, 0.43046721000000016)
(14, 0.25418658283290013)
(9, 0.43046721000000016)
(26, 0.07178979876918531)
(9, 0.43046721000000016)
(12, 0.31381059609000017)
(11, 0.34867844010000015)
(21, 0.12157665459056936)
(21, 0.12157665459056936)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(69, 0.0007735540101454295)
(8, 0.47829690000000014)
(18, 0.16677181699666577)
(18, 0.16677181699666577)
(25, 0.07976644307687257)
(21, 0.12157665459056936)
(126, 1.906837481167973e-06)
(9, 0.43046721000000016)
(7, 0.5314410000000002)
(9, 0.43046721000000016)
(7, 0.5314410000000002)
(58, 0.0024650347049580707)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(54, 0.003757102126136367)
(7, 0.5314410000000002)
(16, 0.2058911320946491)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(9, 0.43046721000000016)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(8, 0.47829690000000014)
(20, 0.13508517176729928)
(17, 0.1853020188851842)
(11, 0.34867844010000015)
(21, 0.12157665459056936)
(9, 0.43046721000000016)
(20, 0.13508517176729928)
(7, 0.5314410000000002)
(15, 0.22876792454961012)
(9, 0.43046721000000016)
(23, 0.0984770902183612)
(19, 0.1500946352969992)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(9, 0.43046721000000016)
(7, 0.5314410000000002)
(9, 0.43046721000000016)
(20, 0.13508517176729928)
(15, 0.22876792454961012)
(11, 0.34867844010000015)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(11, 0.34867844010000015)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(8, 0.47829690000000014)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(8, 0.47829690000000014)
(19, 0.1500946352969992)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(14, 0.25418658283290013)
(18, 0.16677181699666577)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(1150, 2.658540898358965e-53)
(108, 1.2704234747596576e-05)
(182, 5.222689519770981e-09)
(61, 0.0017970102999144335)
(36, 0.025031555049932444)
(30, 0.04710128697246249)
(22, 0.10941898913151243)
(30, 0.04710128697246249)
(18, 0.16677181699666577)
(18, 0.16677181699666577)
(20, 0.13508517176729928)
(28, 0.05814973700304011)
(18, 0.16677181699666577)
(18, 0.16677181699666577)
(22, 0.10941898913151243)
(18, 0.16677181699666577)
(33, 0.03433683820292516)
(19, 0.1500946352969992)
(29, 0.0523347633027361)
(44, 0.01077526366430583)
(70, 0.0006961986091308866)
(63, 0.0014555783429306911)
(49, 0.00636268544113595)
(44, 0.01077526366430583)
(33, 0.03433683820292516)
(37, 0.0225283995449392)
(22, 0.10941898913151243)
(116, 5.468756486982954e-06)
(24, 0.08862938119652508)
(33, 0.03433683820292516)
(21, 0.12157665459056936)
(19, 0.1500946352969992)
(34, 0.030903154382632643)
(25, 0.07976644307687257)
(19, 0.1500946352969992)
(29, 0.0523347633027361)
(34, 0.030903154382632643)
(33, 0.03433683820292516)
(36, 0.025031555049932444)
(15, 0.22876792454961012)
(33, 0.03433683820292516)
(17, 0.1853020188851842)
(22, 0.10941898913151243)
(17, 0.1853020188851842)
(17, 0.1853020188851842)
(17, 0.1853020188851842)
(19, 0.1500946352969992)
(29, 0.0523347633027361)
(59, 0.0022185312344622636)
(17, 0.1853020188851842)
(21, 0.12157665459056936)
(19, 0.1500946352969992)
(19, 0.1500946352969992)
(24, 0.08862938119652508)
(17, 0.1853020188851842)
(17, 0.1853020188851842)
(17, 0.1853020188851842)
(20, 0.13508517176729928)
(20, 0.13508517176729928)
(22, 0.10941898913151243)
(20, 0.13508517176729928)
(45, 0.009697737297875247)
(15, 0.22876792454961012)
(16, 0.2058911320946491)
(30, 0.04710128697246249)
(253, 2.9451836354654825e-12)
(37, 0.0225283995449392)
(31, 0.042391158275216244)
(50, 0.005726416897022355)
(39, 0.01824800363140075)
(184, 4.230378511014494e-09)
(102, 2.390525899882879e-05)
(70, 0.0006961986091308866)
(22, 0.10941898913151243)
(20, 0.13508517176729928)
(28, 0.05814973700304011)
(71, 0.0006265787482177979)
(36, 0.025031555049932444)
(40, 0.016423203268260675)
(471, 3.1187419105124216e-22)
(50, 0.005726416897022355)
(37, 0.0225283995449392)
(23, 0.0984770902183612)
(21, 0.12157665459056936)
(18, 0.16677181699666577)
(20, 0.13508517176729928)
(24, 0.08862938119652508)
(19, 0.1500946352969992)
(18, 0.16677181699666577)
(37, 0.0225283995449392)
(18, 0.16677181699666577)
(21, 0.12157665459056936)
(30, 0.04710128697246249)
(29, 0.0523347633027361)
(18, 0.16677181699666577)
(42, 0.013302794647291147)
(18, 0.16677181699666577)
(20, 0.13508517176729928)
(48, 0.007069650490151055)
(22, 0.10941898913151243)
(244, 7.602033756829732e-12)
(205, 4.628837403188785e-10)
(65, 0.0011790184577738598)
(121, 3.229246017998565e-06)
(82, 0.00019662705047555326)
(54, 0.003757102126136367)
(103, 2.1514733098945913e-05)
(17, 0.1853020188851842)
(28, 0.05814973700304011)
(91, 7.617734804586655e-05)
(95, 4.997995805289306e-05)
(46, 0.008727963568087723)
(143, 3.180067514517283e-07)
(51, 0.00515377520732012)
(34, 0.030903154382632643)
(16, 0.2058911320946491)
(18, 0.16677181699666577)
(44, 0.01077526366430583)
(84, 0.00015926791088519815)
(46, 0.008727963568087723)
(71, 0.0006265787482177979)
(90, 8.464149782874061e-05)
(129, 1.3900845237714525e-06)
(77, 0.00033298963653161486)
(67, 0.0009550049507968265)
(78, 0.0002996906728784534)
(144, 2.8620607630655544e-07)
(133, 9.1203445604645e-07)
(39, 0.01824800363140075)
(35, 0.02781283894436938)
(45, 0.009697737297875247)
(41, 0.014780882941434608)
(72, 0.0005639208733960181)
(49, 0.00636268544113595)
(119, 3.986723479010574e-06)
(31, 0.042391158275216244)
(34, 0.030903154382632643)
(27, 0.06461081889226679)
(35, 0.02781283894436938)
(578, 3.9621229348317625e-27)
(37, 0.0225283995449392)
(34, 0.030903154382632643)
(19, 0.1500946352969992)
(16, 0.2058911320946491)
(21, 0.12157665459056936)
(18, 0.16677181699666577)
(18, 0.16677181699666577)
(31, 0.042391158275216244)
(16, 0.2058911320946491)
(17, 0.1853020188851842)
(18, 0.16677181699666577)
(24, 0.08862938119652508)
(25, 0.07976644307687257)
(24, 0.08862938119652508)
(19, 0.1500946352969992)
(49, 0.00636268544113595)
(28, 0.05814973700304011)
(47, 0.00785516721127895)
(102, 2.390525899882879e-05)
(66, 0.0010611166119964739)
(116, 5.468756486982954e-06)
(18, 0.16677181699666577)
(15, 0.22876792454961012)
(15, 0.22876792454961012)
(18, 0.16677181699666577)
(21, 0.12157665459056936)
(32, 0.03815204244769462)
(20, 0.13508517176729928)
(15, 0.22876792454961012)
(18, 0.16677181699666577)
(17, 0.1853020188851842)
(20, 0.13508517176729928)
(21, 0.12157665459056936)
(40, 0.016423203268260675)
(52, 0.004638397686588107)
(26, 0.07178979876918531)
(17, 0.1853020188851842)
(19, 0.1500946352969992)
(18, 0.16677181699666577)
