(122, 2.9063214161987086e-06)
(12, 0.31381059609000017)
(20, 0.13508517176729928)
(61, 0.0017970102999144335)
(7, 0.5314410000000002)
(8, 0.47829690000000014)
(7, 0.5314410000000002)
(70, 0.0006961986091308866)
(22, 0.10941898913151243)
(22, 0.10941898913151243)
(638, 7.119975723419886e-30)
(49, 0.00636268544113595)
(7, 0.5314410000000002)
(18, 0.16677181699666577)
(15, 0.22876792454961012)
(15, 0.22876792454961012)
(8, 0.47829690000000014)
(227, 4.558344385599467e-11)
(26, 0.07178979876918531)
(28, 0.05814973700304011)
(36, 0.025031555049932444)
(56, 0.0030432527221704573)
(27, 0.06461081889226679)
(26, 0.07178979876918531)
(38, 0.020275559590445278)
(21, 0.12157665459056936)
(16, 0.2058911320946491)
(7, 0.5314410000000002)
(112, 8.335248417898115e-06)
(9, 0.43046721000000016)
(12, 0.31381059609000017)
(24, 0.08862938119652508)
(633, 1.205774140700077e-29)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(13, 0.28242953648100017)
(105, 1.742693381014619e-05)
(8, 0.47829690000000014)
(206, 4.165953662869907e-10)
(236, 1.7659960108993508e-11)
(19, 0.1500946352969992)
(22, 0.10941898913151243)
(9, 0.43046721000000016)
(29, 0.0523347633027361)
(7, 0.5314410000000002)
(116, 5.468756486982954e-06)
(68, 0.0008595044557171439)
(7, 0.5314410000000002)
(9, 0.43046721000000016)
(30, 0.04710128697246249)
(7, 0.5314410000000002)
(8, 0.47829690000000014)
(161, 4.7731107381130604e-08)
(7, 0.5314410000000002)
(46, 0.008727963568087723)
(60, 0.001996678111016037)
(84, 0.00015926791088519815)
(17, 0.1853020188851842)
(59, 0.0022185312344622636)
(36, 0.025031555049932444)
(17, 0.1853020188851842)
(14, 0.25418658283290013)
(135, 7.387479093976244e-07)
(7, 0.5314410000000002)
(33, 0.03433683820292516)
(68, 0.0008595044557171439)
(10, 0.38742048900000015)
(8, 0.47829690000000014)
(7, 0.5314410000000002)
(29, 0.0523347633027361)
(7, 0.5314410000000002)
(90, 8.464149782874061e-05)
(22, 0.10941898913151243)
(23, 0.0984770902183612)
(9, 0.43046721000000016)
(119, 3.986723479010574e-06)
(8, 0.47829690000000014)
(181, 5.80298835530109e-09)
(626, 2.5209741913444911e-29)
(19, 0.1500946352969992)
(88, 0.00010449567633177853)
(51, 0.00515377520732012)
(60, 0.001996678111016037)
(7, 0.5314410000000002)
(17, 0.1853020188851842)
(19, 0.1500946352969992)
(30, 0.04710128697246249)
(8, 0.47829690000000014)
(13, 0.28242953648100017)
(17, 0.1853020188851842)
(24, 0.08862938119652508)
(18, 0.16677181699666577)
(24, 0.08862938119652508)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(12, 0.31381059609000017)
(143, 3.180067514517283e-07)
(7, 0.5314410000000002)
(39, 0.01824800363140075)
(98, 3.6435389420559045e-05)
(138, 5.385472259508683e-07)
(17, 0.1853020188851842)
(15, 0.22876792454961012)
(121, 3.229246017998565e-06)
(7, 0.5314410000000002)
(110, 1.0290430145553226e-05)
(30, 0.04710128697246249)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(31, 0.042391158275216244)
(7, 0.5314410000000002)
(82, 0.00019662705047555326)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(38, 0.020275559590445278)
(113, 7.501723576108304e-06)
(7, 0.5314410000000002)
(69, 0.0007735540101454295)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(35, 0.02781283894436938)
(8, 0.47829690000000014)
(18, 0.16677181699666577)
(29, 0.0523347633027361)
(22, 0.10941898913151243)
(43, 0.011972515182562033)
(7, 0.5314410000000002)
(27, 0.06461081889226679)
(460, 9.938293828733477e-22)
(64, 0.001310020508637622)
(8, 0.47829690000000014)
(1820, 5.849579801811831e-84)
(30, 0.04710128697246249)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(21, 0.12157665459056936)
(46, 0.008727963568087723)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(120, 3.5880511311095166e-06)
(11, 0.34867844010000015)
(39, 0.01824800363140075)
(197, 1.0753054578045062e-09)
(57, 0.0027389274499534117)
(17, 0.1853020188851842)
(106, 1.5684240429131574e-05)
(25, 0.07976644307687257)
(22, 0.10941898913151243)
(30, 0.04710128697246249)
(20, 0.13508517176729928)
(7, 0.5314410000000002)
(14, 0.25418658283290013)
(45, 0.009697737297875247)
(18, 0.16677181699666577)
(7, 0.5314410000000002)
(20, 0.13508517176729928)
(9, 0.43046721000000016)
(60, 0.001996678111016037)
(19, 0.1500946352969992)
(7, 0.5314410000000002)
(31, 0.042391158275216244)
(7, 0.5314410000000002)
(30, 0.04710128697246249)
(24, 0.08862938119652508)
(23, 0.0984770902183612)
(70, 0.0006961986091308866)
(31, 0.042391158275216244)
(16, 0.2058911320946491)
(7, 0.5314410000000002)
(24, 0.08862938119652508)
(7, 0.5314410000000002)
(28, 0.05814973700304011)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(18, 0.16677181699666577)
(39, 0.01824800363140075)
(21, 0.12157665459056936)
(9, 0.43046721000000016)
(7, 0.5314410000000002)
