(24, 0.08862938119652508)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(16, 0.2058911320946491)
(7, 0.5314410000000002)
(22, 0.10941898913151243)
(20, 0.13508517176729928)
(136, 6.64873118457862e-07)
(17, 0.1853020188851842)
(81, 0.00021847450052839252)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(14, 0.25418658283290013)
(9, 0.43046721000000016)
(22, 0.10941898913151243)
(18, 0.16677181699666577)
(58, 0.0024650347049580707)
(7, 0.5314410000000002)
(96, 4.4981962247603756e-05)
(39, 0.01824800363140075)
(14, 0.25418658283290013)
(19, 0.1500946352969992)
(7, 0.5314410000000002)
(19, 0.1500946352969992)
(7, 0.5314410000000002)
(53, 0.0041745579179292966)
(14, 0.25418658283290013)
(16, 0.2058911320946491)
(117, 4.9218808382846585e-06)
(18, 0.16677181699666577)
(27, 0.06461081889226679)
(23, 0.0984770902183612)
(34, 0.030903154382632643)
(20, 0.13508517176729928)
(130, 1.2510760713943073e-06)
(15, 0.22876792454961012)
(25, 0.07976644307687257)
(15, 0.22876792454961012)
(17, 0.1853020188851842)
(21, 0.12157665459056936)
(7, 0.5314410000000002)
(19, 0.1500946352969992)
(7, 0.5314410000000002)
(19, 0.1500946352969992)
(18, 0.16677181699666577)
(99, 3.279185047850314e-05)
(20, 0.13508517176729928)
(9, 0.43046721000000016)
(9, 0.43046721000000016)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(21, 0.12157665459056936)
(14, 0.25418658283290013)
(9, 0.43046721000000016)
(9, 0.43046721000000016)
(19, 0.1500946352969992)
(7, 0.5314410000000002)
(16, 0.2058911320946491)
(7, 0.5314410000000002)
(21, 0.12157665459056936)
(29, 0.0523347633027361)
(18, 0.16677181699666577)
(24, 0.08862938119652508)
(24, 0.08862938119652508)
(7, 0.5314410000000002)
(17, 0.1853020188851842)
(17, 0.1853020188851842)
(7, 0.5314410000000002)
(20, 0.13508517176729928)
(13, 0.28242953648100017)
(16, 0.2058911320946491)
(18, 0.16677181699666577)
(24, 0.08862938119652508)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(84, 0.00015926791088519815)
(84, 0.00015926791088519815)
(19, 0.1500946352969992)
(7, 0.5314410000000002)
(15, 0.22876792454961012)
(16, 0.2058911320946491)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(53, 0.0041745579179292966)
(243, 8.446704174255258e-12)
(7, 0.5314410000000002)
(10, 0.38742048900000015)
(29, 0.0523347633027361)
(81, 0.00021847450052839252)
(66, 0.0010611166119964739)
(7, 0.5314410000000002)
(38, 0.020275559590445278)
(7, 0.5314410000000002)
(19, 0.1500946352969992)
(16, 0.2058911320946491)
(16, 0.2058911320946491)
(18, 0.16677181699666577)
(18, 0.16677181699666577)
(8, 0.47829690000000014)
(9, 0.43046721000000016)
(35, 0.02781283894436938)
(7, 0.5314410000000002)
(8, 0.47829690000000014)
(14, 0.25418658283290013)
(29, 0.0523347633027361)
(32, 0.03815204244769462)
(7, 0.5314410000000002)
(9, 0.43046721000000016)
(58, 0.0024650347049580707)
(18, 0.16677181699666577)
(35, 0.02781283894436938)
(17, 0.1853020188851842)
(21, 0.12157665459056936)
(20, 0.13508517176729928)
(7, 0.5314410000000002)
(145, 2.575854686758999e-07)
(8, 0.47829690000000014)
(36, 0.025031555049932444)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(15, 0.22876792454961012)
(41, 0.014780882941434608)
(56, 0.0030432527221704573)
(7, 0.5314410000000002)
(9, 0.43046721000000016)
(69, 0.0007735540101454295)
(25, 0.07976644307687257)
(24, 0.08862938119652508)
(7, 0.5314410000000002)
(113, 7.501723576108304e-06)
(16, 0.2058911320946491)
(7, 0.5314410000000002)
(198, 9.677749120240556e-10)
(9, 0.43046721000000016)
(25, 0.07976644307687257)
(84, 0.00015926791088519815)
(32, 0.03815204244769462)
(7, 0.5314410000000002)
(11, 0.34867844010000015)
(58, 0.0024650347049580707)
(24, 0.08862938119652508)
(16, 0.2058911320946491)
(19, 0.1500946352969992)
(17, 0.1853020188851842)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(24, 0.08862938119652508)
(19, 0.1500946352969992)
(8, 0.47829690000000014)
(22, 0.10941898913151243)
(324, 1.6608505280233554e-15)
(21, 0.12157665459056936)
(45, 0.009697737297875247)
(50, 0.005726416897022355)
(7, 0.5314410000000002)
(7, 0.5314410000000002)
(16, 0.2058911320946491)
(85, 0.00014334111979667834)
(10, 0.38742048900000015)
(51, 0.00515377520732012)
(7, 0.5314410000000002)
(59, 0.0022185312344622636)
(14, 0.25418658283290013)
(202, 6.349571197789829e-10)
(15, 0.22876792454961012)
(132, 1.0133716178293888e-06)
(15, 0.22876792454961012)
(14, 0.25418658283290013)
(7, 0.5314410000000002)
(15, 0.22876792454961012)
(18, 0.16677181699666577)
(8, 0.47829690000000014)
(18, 0.16677181699666577)
(14, 0.25418658283290013)
(23, 0.0984770902183612)
(15, 0.22876792454961012)
(25, 0.07976644307687257)
(19, 0.1500946352969992)
